TXNAME	SYMBOL
NM_001354333.1	KANK1
NM_015158.4	KANK1
NM_001354331.1	KANK1
NM_001354332.1	KANK1
NM_001354335.1	KANK1
NM_001354336.1	KANK1
NM_001354337.1	KANK1
NM_001354339.1	KANK1
NM_001354338.1	KANK1
NM_001354340.1	KANK1
NM_001354341.1	KANK1
NM_001354343.1	KANK1
NM_153186.5	KANK1
NM_001354342.1	KANK1
NM_001354344.1	KANK1
NM_021951.3	DMRT1
NM_001363767.1	DMRT1
NM_021240.4	DMRT3
NM_001130865.2	DMRT2
NM_006557.7	DMRT2
NM_001370533.1	DMRT2
NM_181872.6	DMRT2
NM_001370531.1	DMRT2
NM_001370532.1	DMRT2
NM_003070.5	SMARCA2
NM_139045.4	SMARCA2
NM_001289397.2	SMARCA2
NM_001289396.1	SMARCA2
NM_001289398.2	SMARCA2
NM_001289399.1	SMARCA2
NM_001289400.1	SMARCA2
NM_003383.5	VLDLR
NM_001018056.3	VLDLR
NM_001322225.2	VLDLR
NM_001322226.2	VLDLR
NM_133497.4	KCNV2
NM_014878.5	PUM3
NM_001282116.1	RFX3
NM_134428.3	RFX3
NM_002919.3	RFX3
NM_001282117.1	RFX3
NM_001042413.2	GLIS3
NM_152629.3	GLIS3
NM_004170.6	SLC1A1
NM_001039395.4	SPATA6L
NM_001353484.2	SPATA6L
NM_001353486.2	SPATA6L
NM_001353485.2	SPATA6L
NM_001353491.2	SPATA6L
NM_001353488.1	SPATA6L
NM_001353490.1	SPATA6L
NM_001353489.1	SPATA6L
NM_001353487.1	SPATA6L
NM_203453.5	PLPP6
NM_017913.4	CDC37L1
NM_001199853.1	AK3
NM_001199855.1	AK3
NM_001199852.2	AK3
NM_016282.4	AK3
NM_001199856.1	AK3
NM_001286700.1	RCL1
NM_001286699.1	RCL1
NM_005772.5	RCL1
NM_001286701.1	RCL1
NM_001322194.1	JAK2
NM_001322195.1	JAK2
NM_001322198.1	JAK2
NM_001322196.1	JAK2
NM_001322199.1	JAK2
NM_004972.3	JAK2
NM_001322204.1	JAK2
NM_007179.3	INSL6
NM_002195.2	INSL4
NM_134441.3	RLN2
NM_005059.3	RLN2
NM_001329191.1	RLN2
NM_006911.4	RLN1
NM_018465.4	PLGRKT
NM_001267706.1	CD274
NM_014143.4	CD274
NM_001314029.2	CD274
NM_025239.4	PDCD1LG2
NM_020829.4	RIC1
NM_001135920.3	RIC1
NM_001206557.1	RIC1
NM_024896.3	ERMP1
NM_005511.2	MLANA
NM_001017969.3	KIAA2026
NM_001243203.2	RANBP6
NM_001243202.2	RANBP6
NM_012416.4	RANBP6
NM_001314044.2	IL33
NM_001314047.2	IL33
NM_001199641.1	IL33
NM_033439.4	IL33
NM_001314046.2	IL33
NM_001199640.2	IL33
NM_001314048.2	IL33
NM_001314045.2	IL33
NM_001353802.2	IL33
NM_001001874.3	TPD52L3
NM_033516.6	TPD52L3
NM_001001875.4	TPD52L3
NM_152896.3	UHRF2
NM_000170.2	GLDC
NM_001146696.2	KDM4C
NM_001353999.2	KDM4C
NM_001354001.2	KDM4C
NM_001354000.2	KDM4C
NM_001353997.2	KDM4C
NM_015061.5	KDM4C
NM_001304339.3	KDM4C
NM_001304340.3	KDM4C
NM_001146695.3	KDM4C
NM_001353998.2	KDM4C
NM_001304341.3	KDM4C
NM_001318059.2	DMAC1
NM_033428.3	DMAC1
NM_001318058.2	DMAC1
NM_002839.4	PTPRD
NM_001040712.2	PTPRD
NM_001171025.1	PTPRD
NM_130393.3	PTPRD
NM_130391.3	PTPRD
NM_130392.3	PTPRD
NM_000550.3	TYRP1
NM_203403.2	LURAP1L
NM_001330637.1	MPDZ
NM_001261407.1	MPDZ
NM_001261406.1	MPDZ
NM_003829.4	MPDZ
NM_001190738.1	NFIB
NM_005596.3	NFIB
NM_001282787.1	NFIB
NM_001369468.1	NFIB
NM_001369462.1	NFIB
NM_001369459.1	NFIB
NM_001369458.1	NFIB
NM_001369478.1	NFIB
NM_001369470.1	NFIB
NM_001369473.1	NFIB
NM_001369472.1	NFIB
NM_001369466.1	NFIB
NM_001369463.1	NFIB
NM_001369460.1	NFIB
NM_001369469.1	NFIB
NM_001369475.1	NFIB
NM_001369477.1	NFIB
NM_001369471.1	NFIB
NM_001369464.1	NFIB
NM_001190737.2	NFIB
NM_001369461.1	NFIB
NM_001369476.1	NFIB
NM_001369467.1	NFIB
NM_001369465.1	NFIB
NM_001369474.1	NFIB
NM_001369480.1	NFIB
NM_001369479.1	NFIB
NM_001369481.1	NFIB
NM_001354127.2	ZDHHC21
NM_001354126.2	ZDHHC21
NM_178566.6	ZDHHC21
NM_001354122.2	ZDHHC21
NM_001354121.2	ZDHHC21
NM_001354129.2	ZDHHC21
NM_001354119.2	ZDHHC21
NM_001354130.2	ZDHHC21
NM_001354125.2	ZDHHC21
NM_001354124.2	ZDHHC21
NM_001354128.2	ZDHHC21
NM_001354123.2	ZDHHC21
NM_001354120.2	ZDHHC21
NM_001354118.2	ZDHHC21
NM_005454.3	CER1
NM_001370061.1	FREM1
NM_001370058.1	FREM1
NM_144966.5	FREM1
NM_001177704.1	FREM1
NM_001370065.1	FREM1
NM_001370063.1	FREM1
NM_001370060.1	FREM1
NM_001168342.2	TTC39B
NM_001168341.1	TTC39B
NM_001168339.1	TTC39B
NM_152574.2	TTC39B
NM_001168340.1	TTC39B
NM_001039697.1	SNAPC3
NM_001369648.2	SNAPC3
NM_001369651.2	SNAPC3
NM_001369647.2	SNAPC3
NM_001369650.2	SNAPC3
NM_001369649.2	SNAPC3
NM_001128217.2	PSIP1
NM_033222.5	PSIP1
NM_001317900.2	PSIP1
NM_001317898.2	PSIP1
NM_021144.3	PSIP1
NM_001348002.2	CCDC171
NM_173550.4	CCDC171
NM_001355547.1	CCDC171
NM_001364979.1	C9orf92
NM_001271829.1	C9orf92
NM_001317940.2	BNC2
NM_017637.6	BNC2
NM_001317939.2	BNC2
NM_017738.4	CNTLN
NM_001365029.1	CNTLN
NM_001114395.3	CNTLN
NM_001286984.2	CNTLN
NM_001286985.2	CNTLN
NM_003026.5	SH3GL2
NM_001040272.6	ADAMTSL1
NM_052866.5	ADAMTSL1
NM_001287050.2	SAXO1
NM_153707.4	SAXO1
NM_001287049.1	SAXO1
NM_006570.5	RRAGA
NM_001270890.2	HAUS6
NM_017645.5	HAUS6
NM_001122.4	PLIN2
NM_001330640.2	DENND4C
NM_017925.7	DENND4C
NM_001010.3	RPS6
NM_001010887.3	ACER2
NM_001193288.2	SLC24A2
NM_020344.3	SLC24A2
NM_004529.4	MLLT3
NM_001286691.2	MLLT3
NM_017794.4	FOCAD
NM_001010915.5	HACD4
NM_001321903.2	HACD4
NM_001321883.2	HACD4
NM_002176.4	IFNB1
NM_002177.2	IFNW1
NM_002175.2	IFNA21
NM_021068.2	IFNA4
NM_021057.2	IFNA7
NM_002171.2	IFNA10
NM_002173.3	IFNA16
NM_021268.2	IFNA17
NM_002172.3	IFNA14
NM_002169.2	IFNA5
NM_018847.4	KLHL9
NM_021002.2	IFNA6
NM_006900.4	IFNA13
NM_000605.4	IFNA2
NM_002170.4	IFNA8
NM_024013.3	IFNA1
NM_176891.4	IFNE
NM_002451.4	MTAP
NM_001363763.2	CDKN2A
NM_058195.3	CDKN2A
NM_000077.4	CDKN2A
NM_001195132.1	CDKN2A
NM_058197.4	CDKN2A
NM_078487.2	CDKN2B
NM_004936.4	CDKN2B
NM_022160.3	DMRTA1
NM_001351466.2	ELAVL2
NM_001351462.2	ELAVL2
NM_001351460.2	ELAVL2
NM_001351456.2	ELAVL2
NM_001351472.2	ELAVL2
NM_001351468.2	ELAVL2
NM_001351477.2	ELAVL2
NM_004432.5	ELAVL2
NM_001351467.2	ELAVL2
NM_001351463.2	ELAVL2
NM_001351461.2	ELAVL2
NM_001351464.2	ELAVL2
NM_001351457.2	ELAVL2
NM_001351455.2	ELAVL2
NM_001351478.1	ELAVL2
NM_001351473.1	ELAVL2
NM_001351469.1	ELAVL2
NM_001351458.1	ELAVL2
NM_001351474.1	ELAVL2
NM_001171195.2	ELAVL2
NM_001351475.1	ELAVL2
NM_001351470.2	ELAVL2
NM_001171197.2	ELAVL2
NM_001351476.2	ELAVL2
NM_001351471.2	ELAVL2
NM_001351465.2	ELAVL2
NM_001351459.2	ELAVL2
NM_001365008.2	IZUMO3
NM_001271706.1	IZUMO3
NM_001004125.2	TUSC1
NM_001004352.2	LOC100506422
NM_001167575.1	CAAP1
NM_024828.4	CAAP1
NM_001031689.3	PLAA
NM_001321546.1	PLAA
NM_001099223.2	IFT74
NM_001099222.2	IFT74
NM_001099224.2	IFT74
NM_001349928.2	IFT74
NM_025103.4	IFT74
NM_022901.3	LRRC19
NM_000459.4	TEK
NM_001290077.1	TEK
NM_001290078.1	TEK
NM_020641.3	EQTN
NM_001161585.1	EQTN
NM_024761.5	MOB3B
NM_020124.2	IFNK
NM_001256054.2	C9orf72
NM_018325.5	C9orf72
NM_145005.6	C9orf72
NM_001354574.2	LINGO2
NM_001258282.3	LINGO2
NM_001354575.2	LINGO2
NM_152570.3	LINGO2
NM_001278352.1	ACO1
NM_001362840.2	ACO1
NM_002197.3	ACO1
NM_014314.4	DDX58
NM_001195622.1	TOPORS
NM_005802.5	TOPORS
NM_001349118.1	SMIM27
NM_001349119.2	SMIM27
NM_182739.3	NDUFB6
NM_002493.5	NDUFB6
NM_001199987.1	NDUFB6
NM_153809.2	TAF1L
NM_212558.3	TMEM215
NM_175073.2	APTX
NM_001195251.1	APTX
NM_001195254.1	APTX
NM_001195249.1	APTX
NM_001369001.1	APTX
NM_001368996.1	APTX
NM_001369002.1	APTX
NM_001368995.1	APTX
NM_001369000.1	APTX
NM_001369003.1	APTX
NM_001368997.1	APTX
NM_001368999.1	APTX
NM_001195250.2	APTX
NM_001369004.1	APTX
NM_001370669.1	APTX
NM_001369006.1	APTX
NM_001195252.2	APTX
NM_001195248.2	APTX
NM_175069.3	APTX
NM_001369005.1	APTX
NM_001370670.1	APTX
NM_001368998.1	APTX
NM_001370673.1	APTX
NM_001314039.1	DNAJA1
NM_001539.4	DNAJA1
NM_018225.3	SMU1
NM_001497.3	B4GALT1
NM_014471.3	SPINK4
NM_004323.6	BAG1
NM_001349286.2	BAG1
NM_001349299.2	BAG1
NM_001172415.2	BAG1
NM_001195536.1	CHMP5
NM_016410.6	CHMP5
NM_001318758.2	NFX1
NM_002504.6	NFX1
NM_147134.4	NFX1
NM_001170.3	AQP7
NM_001318156.1	AQP7
NM_001318158.1	AQP7
NM_001318157.1	AQP7
NM_001318144.2	AQP3
NM_004925.5	AQP3
NM_139235.3	NOL6
NM_022917.5	NOL6
NM_001353432.2	ANKRD18B
NM_001197097.2	PRSS3
NM_007343.3	PRSS3
NM_001197098.1	PRSS3
NM_002771.3	PRSS3
NM_017811.4	UBE2R2
NM_001370059.1	UBAP2
NM_018449.3	UBAP2
NM_001370068.1	UBAP2
NM_001370067.1	UBAP2
NM_001370062.1	UBAP2
NM_001370064.1	UBAP2
NM_001370066.1	UBAP2
NM_001282530.1	UBAP2
NM_015397.4	DCAF12
NM_001171202.1	UBAP1
NM_001171201.1	UBAP1
NM_001171204.3	UBAP1
NM_001171203.3	UBAP1
NM_016525.5	UBAP1
NM_194313.4	KIF24
NM_001244390.1	NUDT2
NM_001161.5	NUDT2
NM_147172.3	NUDT2
NM_147173.3	NUDT2
NM_020702.5	MYORG
NM_032596.4	C9orf24
NM_001252195.2	C9orf24
NM_147169.3	C9orf24
NM_147168.2	C9orf24
NM_001184945.2	FAM219A
NM_001184942.2	FAM219A
NM_001184943.2	FAM219A
NM_147202.2	FAM219A
NM_001184941.2	FAM219A
NM_001184940.2	FAM219A
NM_001281428.1	DNAI1
NM_012144.4	DNAI1
NM_198573.3	ENHO
NM_001207011.1	CNTFR
NM_001842.5	CNTFR
NM_147164.3	CNTFR
NM_148178.3	RPP25L
NM_148179.3	RPP25L
NM_001281425.1	DCTN3
NM_001281427.2	DCTN3
NM_007234.5	DCTN3
NM_001281426.2	DCTN3
NM_024348.4	DCTN3
NM_001371945.1	ARID3C
NM_001017363.2	ARID3C
NM_001282207.1	SIGMAR1
NM_001282209.1	SIGMAR1
NM_001282206.1	SIGMAR1
NM_147157.2	SIGMAR1
NM_001282208.1	SIGMAR1
NM_001282205.2	SIGMAR1
NM_005866.4	SIGMAR1
NM_001258332.1	GALT
NM_000155.4	GALT
NM_001142784.2	IL11RA
NM_006664.4	CCL27
NM_001320037.1	LOC730098
NM_001320038.2	LOC730098
NM_006274.3	CCL19
NM_002989.4	CCL21
NM_001141917.2	FAM205A
NM_001309427.2	FAM205C
NM_001309426.2	FAM205C
NM_001347982.1	PHF24
NM_001304333.3	PHF24
NM_001347983.2	PHF24
NM_015297.3	PHF24
NM_001135004.2	DNAJB5
NM_001349725.1	DNAJB5
NM_001349723.2	DNAJB5
NM_001349724.2	DNAJB5
NM_012266.6	DNAJB5
NM_001135005.3	DNAJB5
NM_001040412.2	C9orf131
NM_001040411.2	C9orf131
NM_001287391.2	C9orf131
NM_203299.4	C9orf131
NM_001040410.3	C9orf131
NM_001354927.1	VCP
NM_007126.5	VCP
NM_001354928.1	VCP
NM_004629.1	FANCG
NM_152850.3	PIGO
NM_032634.4	PIGO
NM_001201484.1	PIGO
NM_001287032.1	STOML2
NM_001287033.1	STOML2
NM_001287031.1	STOML2
NM_013442.3	STOML2
NM_025182.4	FAM214B
NM_001317991.2	FAM214B
NM_001371189.1	UNC13B
NM_001330653.2	UNC13B
NM_006377.5	UNC13B
NM_001371186.1	UNC13B
NM_001371187.1	UNC13B
NM_001371188.1	UNC13B
NM_014806.5	RUSC2
NM_001330740.2	RUSC2
NM_001135999.1	RUSC2
NM_001099951.4	FAM166B
NM_001287239.2	FAM166B
NM_001164310.3	FAM166B
NM_001287238.2	FAM166B
NM_006285.3	TESK1
NM_001318230.2	TESK1
NM_001782.3	CD72
NM_014450.3	SIT1
NM_001195200.1	CCDC107
NM_174923.3	CCDC107
NM_001195201.2	CCDC107
NM_001195217.2	CCDC107
NM_032818.3	ARHGEF39
NM_001216.3	CA9
NM_213674.1	TPM2
NM_001301226.2	TPM2
NM_003289.3	TPM2
NM_001301227.1	TPM2
NM_006289.4	TLN1
NM_006368.5	CREB3
NM_020944.3	GBA2
NM_001330660.2	GBA2
NM_001080496.3	RGP1
NM_001044264.3	MSMP
NM_003995.3	NPR2
NM_001366760.2	SPAG8
NM_172312.2	SPAG8
NM_001039592.2	SPAG8
NM_032593.3	HINT2
NM_001012446.4	FAM221B
NM_001042589.2	TMEM8B
NM_016446.3	TMEM8B
NM_001042590.4	TMEM8B
NM_001363622.1	TMEM8B
NM_001363620.1	TMEM8B
NM_001363625.1	TMEM8B
NM_001363621.1	TMEM8B
NM_001004487.1	OR13J1
NM_001039792.2	HRCT1
NM_001348107.3	SPAAR
NM_019897.2	OR2S2
NM_001316345.2	RECK
NM_021111.3	RECK
NM_001316348.1	RECK
NM_001316346.2	RECK
NM_001316347.2	RECK
NM_001287010.1	GLIPR2
NM_001287012.1	GLIPR2
NM_001287011.2	GLIPR2
NM_022343.4	GLIPR2
NM_001287013.1	GLIPR2
NM_001287014.1	GLIPR2
NM_005893.3	CCIN
NM_001184762.1	CLTA
NM_007096.4	CLTA
NM_001076677.3	CLTA
NM_001184760.2	CLTA
NM_001833.4	CLTA
NM_001184761.2	CLTA
NM_001311206.2	CLTA
NM_001311204.2	CLTA
NM_001311205.2	CLTA
NM_001311203.2	CLTA
NM_001190388.1	GNE
NM_001128227.3	GNE
NM_001190384.3	GNE
NM_001190383.3	GNE
NM_005476.7	GNE
NM_194330.2	RNF38
NM_194332.2	RNF38
NM_194328.2	RNF38
NM_194329.3	RNF38
NM_022781.5	RNF38
NM_001256685.1	MELK
NM_001256687.1	MELK
NM_001256688.1	MELK
NM_001256689.1	MELK
NM_001256691.1	MELK
NM_001256690.1	MELK
NM_001256693.1	MELK
NM_001256692.1	MELK
NM_014791.4	MELK
NM_001280551.2	PAX5
NM_001280556.2	PAX5
NM_001280555.2	PAX5
NM_001280553.2	PAX5
NM_001280554.2	PAX5
NM_001280550.2	PAX5
NM_001280549.2	PAX5
NM_001280552.2	PAX5
NM_001280547.2	PAX5
NM_001280548.2	PAX5
NM_016734.3	PAX5
NM_001289119.1	ZCCHC7
NM_032226.2	ZCCHC7
NM_001289121.1	ZCCHC7
NM_001289120.1	ZCCHC7
NM_012203.2	GRHPR
NM_014872.3	ZBTB5
NM_001282766.1	POLR1E
NM_022490.4	POLR1E
NM_012166.3	FBXO10
NM_001134485.1	TOMM5
NM_001134484.1	TOMM5
NM_001001790.3	TOMM5
NM_001371224.1	FRMPD1
NM_001371225.1	FRMPD1
NM_014907.3	FRMPD1
NM_001371223.1	FRMPD1
NM_001286950.1	TRMT10B
NM_001286951.1	TRMT10B
NM_001286952.1	TRMT10B
NM_144964.4	TRMT10B
NM_001286954.2	TRMT10B
NM_001286953.2	TRMT10B
NM_001002269.2	EXOSC3
NM_016042.4	EXOSC3
NM_001286810.1	DCAF10
NM_024345.5	DCAF10
NM_033412.4	SLC25A51
NM_003028.3	SHB
NM_000692.5	ALDH1B1
NM_001007563.3	IGFBPL1
NM_147195.4	ANKRD18A
NM_001331100.2	ANKRD18A
NM_033655.3	CNTNAP3
NM_001085452.4	SPATA31A1
NM_001083124.1	SPATA31A3
NM_033160.6	ZNF658
NM_001317916.1	ZNF658
NM_001113541.1	SPATA31A5
NM_001012421.1	ANKRD20A2
NM_001012419.2	ANKRD20A3
NM_001145196.1	SPATA31A6
NM_001201380.2	CNTNAP3B
NM_015667.2	SPATA31A7
NM_032250.3	ANKRD20A1
NM_001085476.1	FOXD4L6
NM_001085457.1	CBWD6
NM_001098805.1	ANKRD20A4
NM_001126334.1	FOXD4L5
NM_199244.3	FOXD4L4
NM_001024916.3	CBWD5
NM_001286835.1	CBWD5
NM_001330668.1	CBWD5
NM_001363751.1	CBWD5
NM_001286836.1	CBWD5
NM_201453.3	CBWD3
NM_001291821.1	CBWD3
NM_199135.4	FOXD4L3
NM_021965.4	PGM5
NM_153237.2	TMEM252
NM_003558.4	PIP5K1B
NM_001278253.1	PIP5K1B
NM_138333.5	FAM122A
NM_002732.3	PRKACG
NM_181425.3	FXN
NM_000144.5	FXN
NM_001170414.2	TJP2
NM_001369870.1	TJP2
NM_001369871.1	TJP2
NM_201629.3	TJP2
NM_004817.4	TJP2
NM_001369872.1	TJP2
NM_001369873.1	TJP2
NM_001170415.1	TJP2
NM_001170416.2	TJP2
NM_001369875.1	TJP2
NM_001369874.1	TJP2
NM_001127608.2	FAM189A2
NM_001347995.1	FAM189A2
NM_004816.4	FAM189A2
NM_001163.4	APBA1
NM_001366938.1	PTAR1
NM_001366935.1	PTAR1
NM_001366940.1	PTAR1
NM_001366939.1	PTAR1
NM_001366937.1	PTAR1
NM_001099666.2	PTAR1
NM_001366936.1	PTAR1
NM_001010940.3	C9orf135
NM_001308084.2	C9orf135
NM_001308086.2	C9orf135
NM_001308085.2	C9orf135
NM_001347990.1	MAMDC2
NM_153267.5	MAMDC2
NM_015110.4	SMC5
NM_001206.2	KLF9
NM_001366143.2	TRPM3
NM_001366141.2	TRPM3
NM_001366142.2	TRPM3
NM_001366150.2	TRPM3
NM_001366151.2	TRPM3
NM_001007471.4	TRPM3
NM_001366149.2	TRPM3
NM_001366146.2	TRPM3
NM_001366145.2	TRPM3
NM_001366148.2	TRPM3
NM_001366152.2	TRPM3
NM_001366147.2	TRPM3
NM_206944.5	TRPM3
NM_020952.6	TRPM3
NM_206945.5	TRPM3
NM_001366154.2	TRPM3
NM_206946.5	TRPM3
NM_024971.6	TRPM3
NM_206947.4	TRPM3
NM_001366144.1	TRPM3
NM_001366153.1	TRPM3
NM_206948.3	TRPM3
NM_001007470.2	TRPM3
NM_001135820.2	CEMIP2
NM_001349784.2	CEMIP2
NM_013390.3	CEMIP2
NM_016014.3	ABHD17B
NM_001025780.2	ABHD17B
NM_001365053.2	C9orf85
NM_001365057.2	C9orf85
NM_001365055.2	C9orf85
NM_182505.5	C9orf85
NM_001371610.1	C9orf57
NM_001128618.2	C9orf57
NM_001242507.2	GDA
NM_001242505.2	GDA
NM_001351572.2	GDA
NM_001351573.2	GDA
NM_001242506.3	GDA
NM_004293.5	GDA
NM_001351571.2	GDA
NM_001351571.2	GDA
NM_006007.4	ZFAND5
NM_001102421.3	ZFAND5
NM_001102420.3	ZFAND5
NM_001278245.2	ZFAND5
NM_001278243.2	ZFAND5
NM_001278244.1	ZFAND5
NM_138691.2	TMC1
NM_000689.5	ALDH1A1
NM_000700.3	ANXA1
NM_006914.4	RORB
NM_001365023.1	RORB
NM_017662.5	TRPM6
NM_001177310.1	TRPM6
NM_001177311.1	TRPM6
NM_017998.3	C9orf40
NM_152420.3	CARNMT1
NM_001320497.1	CARNMT1
NM_001127603.2	NMRK1
NM_017881.3	NMRK1
NM_001330678.2	NMRK1
NM_001330679.2	NMRK1
NM_012383.5	OSTF1
NM_001190482.1	PCSK5
NM_001372043.1	PCSK5
NM_006200.6	PCSK5
NM_018339.6	RFK
NM_001097634.1	GCNT1
NM_001097633.1	GCNT1
NM_001490.5	GCNT1
NM_001097635.1	GCNT1
NM_001097636.1	GCNT1
NM_015225.3	PRUNE2
NM_001308047.1	PRUNE2
NM_001308048.1	PRUNE2
NM_001308050.1	PRUNE2
NM_001308051.1	PRUNE2
NM_001330680.1	PRUNE2
NM_001308049.1	PRUNE2
NM_001013735.1	FOXB2
NM_015186.3	VPS13A
NM_001018038.2	VPS13A
NM_033305.3	VPS13A
NM_001018037.2	VPS13A
NM_004297.4	GNA14
NM_002072.5	GNAQ
NM_001349839.2	CEP78
NM_001349840.2	CEP78
NM_001330691.3	CEP78
NM_001330693.3	CEP78
NM_001098802.3	CEP78
NM_032171.3	CEP78
NM_001349838.2	CEP78
NM_001330694.2	CEP78
NM_058179.4	PSAT1
NM_021154.5	PSAT1
NM_001282760.1	TLE4
NM_001351541.1	TLE4
NM_001351542.1	TLE4
NM_001282748.1	TLE4
NM_007005.4	TLE4
NM_001282753.1	TLE4
NM_001351558.1	TLE4
NM_001282749.1	TLE4
NM_001351562.1	TLE4
NM_001351564.1	TLE4
NM_001351550.1	TLE4
NM_001351552.1	TLE4
NM_001351543.2	TLE4
NM_001351546.2	TLE4
NM_001351560.2	TLE4
NM_001351563.2	TLE4
NM_001351556.2	TLE4
NM_001351547.2	TLE4
NM_005077.5	TLE1
NM_001303104.1	TLE1
NM_001303103.1	TLE1
NM_001145197.1	SPATA31D4
NM_207416.2	SPATA31D3
NM_001001670.3	SPATA31D1
NM_152573.4	RASEF
NM_001244961.1	FRMD3
NM_001244959.2	FRMD3
NM_001244962.2	FRMD3
NM_174938.6	FRMD3
NM_001244960.1	FRMD3
NM_001256915.1	IDNK
NM_001351535.2	IDNK
NM_001001551.4	IDNK
NM_053067.3	UBQLN1
NM_013438.5	UBQLN1
NM_001135953.1	GKAP1
NM_025211.4	GKAP1
NM_001271927.2	KIF27
NM_001271928.2	KIF27
NM_017576.4	KIF27
NM_001354070.2	KIF27
NM_001354071.2	KIF27
NM_001354069.2	KIF27
NM_001317997.1	C9orf64
NM_032307.5	C9orf64
NM_031262.3	HNRNPK
NM_002140.4	HNRNPK
NM_001318186.1	HNRNPK
NM_001318187.1	HNRNPK
NM_001318188.1	HNRNPK
NM_031263.4	HNRNPK
NM_001358294.1	RMI1
NM_001358292.2	RMI1
NM_024945.3	RMI1
NM_001358293.2	RMI1
NM_001358291.2	RMI1
NM_022127.3	SLC28A3
NM_001199633.2	SLC28A3
NM_006180.4	NTRK2
NM_001291937.1	NTRK2
NM_001369532.1	NTRK2
NM_001369533.1	NTRK2
NM_001018066.3	NTRK2
NM_001369537.1	NTRK2
NM_001369544.1	NTRK2
NM_001369542.1	NTRK2
NM_001007097.3	NTRK2
NM_001369543.1	NTRK2
NM_001369545.1	NTRK2
NM_001369539.1	NTRK2
NM_001369541.1	NTRK2
NM_001369540.1	NTRK2
NM_001369547.1	NTRK2
NM_001369546.1	NTRK2
NM_001018065.2	NTRK2
NM_001369534.1	NTRK2
NM_001018064.3	NTRK2
NM_001369548.1	NTRK2
NM_001369538.1	NTRK2
NM_001369549.1	NTRK2
NM_001369536.1	NTRK2
NM_001369535.1	NTRK2
NM_001369550.1	NTRK2
NM_001369551.1	NTRK2
NM_001369552.1	NTRK2
NM_001286717.1	AGTPBP1
NM_001286715.1	AGTPBP1
NM_015239.2	AGTPBP1
NM_001330701.1	AGTPBP1
NM_001321881.1	NAA35
NM_024635.4	NAA35
NM_001321882.1	NAA35
NM_177937.2	GOLM1
NM_016548.4	GOLM1
NM_001276366.2	C9orf153
NM_001276367.2	C9orf153
NM_001276368.1	C9orf153
NM_030940.4	ISCA1
NM_001185059.2	TUT7
NM_001185074.2	TUT7
NM_024617.4	TUT7
NM_001330718.2	TUT7
NM_002048.3	GAS1
NM_001288731.2	DAPK1
NM_001288730.2	DAPK1
NM_004938.4	DAPK1
NM_001288729.1	DAPK1
NM_001912.5	CTSL
NM_001257971.2	CTSL
NM_145918.3	CTSL
NM_001257973.2	CTSL
NM_001257972.2	CTSL
NM_178828.5	SPATA31E1
NM_001145124.1	SPATA31C1
NM_001170640.1	CDK20
NM_012119.4	CDK20
NM_001039803.2	CDK20
NM_178432.3	CDK20
NM_001170639.2	CDK20
NM_001350978.1	SPATA31C2
NM_001166137.1	SPATA31C2
NM_006717.3	SPIN1
NM_001161625.1	NXNL2
NM_145283.3	NXNL2
NM_001001938.3	C9orf47
NM_001142413.1	C9orf47
NM_005226.4	S1PR3
NM_016848.6	SHC3
NM_001827.3	CKS2
NM_024077.5	SECISBP2
NM_001354702.2	SECISBP2
NM_001354697.2	SECISBP2
NM_001354696.2	SECISBP2
NM_001354698.2	SECISBP2
NM_001282688.2	SECISBP2
NM_001282689.2	SECISBP2
NM_001282690.1	SECISBP2
NM_001371198.1	SEMA4D
NM_001371201.1	SEMA4D
NM_001371202.1	SEMA4D
NM_001371199.1	SEMA4D
NM_001142287.2	SEMA4D
NM_001371200.1	SEMA4D
NM_001371194.2	SEMA4D
NM_001371195.1	SEMA4D
NM_001371197.1	SEMA4D
NM_006378.4	SEMA4D
NM_001371196.1	SEMA4D
NM_006705.4	GADD45G
NM_017594.5	DIRAS2
NM_001174168.3	SYK
NM_003177.7	SYK
NM_001135052.4	SYK
NM_001174167.3	SYK
NM_001306190.1	AUH
NM_001351433.1	AUH
NM_001351431.1	AUH
NM_001351432.1	AUH
NM_001698.2	AUH
NM_001290000.1	NFIL3
NM_001289999.1	NFIL3
NM_005384.3	NFIL3
NM_004560.4	ROR2
NM_001318204.2	ROR2
NM_001281303.2	SPTLC1
NM_006415.4	SPTLC1
NM_001368272.1	SPTLC1
NM_001368273.1	SPTLC1
NM_178324.3	SPTLC1
NM_001350291.1	PRSS47
NM_002161.5	IARS1
NM_013417.3	IARS1
NM_001256394.1	NOL8
NM_001330722.1	NOL8
NM_017948.6	NOL8
NM_001286969.1	CENPP
NM_001012267.3	CENPP
NM_001286971.1	CENPP
NM_014057.5	OGN
NM_024416.4	OGN
NM_033014.3	OGN
NM_005014.2	OMD
NM_001193335.2	ASPN
NM_017680.5	ASPN
NM_001197296.1	ECM2
NM_001197295.1	ECM2
NM_001393.3	ECM2
NM_022755.6	IPPK
NM_015250.4	BICD2
NM_001003800.2	BICD2
NM_031486.4	ZNF484
NM_001007101.3	ZNF484
NM_001261460.2	ZNF484
NM_001261458.2	ZNF484
NM_001354537.1	ZNF484
NM_001261459.2	ZNF484
NM_001354536.1	ZNF484
NM_001083536.2	FGD3
NM_001286993.1	FGD3
NM_001369951.1	FGD3
NM_033086.2	FGD3
NM_001369952.1	FGD3
